timestamp,species,tilenum,lon,lat,obs,fcst,assim_flag,kept
20150421_0300,8,4813,-115.58917236328125,57.42535400390625,0.3410508632659912,0.2805671691894531,1,False
20150421_0300,8,5230,-114.09286499023438,54.40664291381836,0.3027244806289673,0.26081207394599915,1,False
20150421_0300,9,6548,-109.60177612304688,55.92334747314453,0.33949461579322815,0.29494708776474,1,False
20150421_0600,8,3823,-119.69874572753906,56.93465042114258,0.3358888030052185,0.30176034569740295,1,False
20150421_1800,8,3823,-119.69874572753906,56.93465042114258,0.3937593996524811,0.3002642095088959,1,False
20150421_1800,8,4338,-117.43999481201172,59.57487106323242,0.46762585639953613,0.40967345237731934,1,False
20150421_1800,8,4813,-115.58916473388672,57.42535400390625,0.38990989327430725,0.28742823004722595,1,False
20150421_1800,8,5230,-114.09286499023438,54.406646728515625,0.2940409779548645,0.2672293484210968,1,False
20150421_1800,8,9449,-100.95453643798828,52.600711822509766,0.3201664388179779,0.2784378230571747,1,False
20150421_1800,9,5230,-114.09286499023438,54.406646728515625,0.3179977834224701,0.2672293484210968,1,False
20150421_1800,9,6548,-109.60177612304688,55.9233512878418,0.39360371232032776,0.29325538873672485,1,False
20150422_0300,8,4338,-117.43999481201172,59.57487106323242,0.45776912569999695,0.4109824001789093,1,False
20150422_0300,8,4813,-115.58917236328125,57.42535400390625,0.3602811098098755,0.28474894165992737,1,False
20150422_0300,8,5230,-114.09286499023438,54.40664291381836,0.3214132785797119,0.2536812424659729,1,False
20150422_0300,8,6548,-109.60177612304688,55.92334747314453,0.347034752368927,0.28892889618873596,1,False
20150422_0600,8,3823,-119.69874572753906,56.93465042114258,0.3426157236099243,0.33000120520591736,1,False
20150422_0600,8,4338,-117.43999481201172,59.57487106323242,0.4701126217842102,0.41010355949401855,1,False
20150422_0600,8,4813,-115.58915710449219,57.42535400390625,0.37249648571014404,0.29226750135421753,1,False
